type,title,synopsis,genre
FILME,Inside Kilian Jornet,"Para Kilian, maior atleta de montanha do mundo, os trinta anos coincidiram com o melhor e pior ano de sua vida. Ele reflete sobre lesões, busca por equilíbrio e a chegada da filha.",Documentário
FILME,"Insoladas, Las","Seis amigas da aula de salsa pegam sol no terraço de um prédio. É véspera de Ano Novo, e elas dividem seus sonhos e aspirações para o novo ciclo. Mas, na Argentina dos anos 1990, as dificuldades financeiras da população, o papel da mulher na sociedade e o regime comunista de Cuba também estão em pauta.",Comédia
FILME,Inspire,"Neste curta-metragem introspectivo, deslizar sobre o oceano se torna inspirador e o surfe feminino é apresentado ""como uma respiração, essencial à vida, o oxigênio da minha mente, a musa da minha arte"". Com texto de Svéerine Rannou e traços da grafista Annabel Talouarn.",Documentário
FILME,Interstellar,"As reservas naturais da Terra podem acabar e esses astronautas buscam planetas capazes de abrigar a população mundial. A missão é nobre, mas é também a certeza de que Cooper nunca mais verá os filhos.",Drama
FILME,Intolerância.Doc,"O que motiva os crimes de ódio na sociedade brasileira? Essa pergunta ganha importância, já que o país tem se mostrando cada vez mais intolerante no que diz respeito à diversidade.",Documentário
FILME,Inventing Tomorrow,Conheça inovadores adolescentes que têm criando soluções de ponta para enfrentar as ameaças ambientais globais. E a preparação deles para a maior convenção mundial de cientistas do ensino médio.,Documentário
FILME,Inxs Live Baby Live,"Live Baby Live é o primeiro álbum gravado ao vivo pela banda INXS, lançado a 11 de Novembro de 1991",Música
FILME,Irmã Dulce,"Cinebiografia de Irmã Dulce. O filme mostra como a religiosa enfrentou uma doença respiratória, o machismo e os dogmas da Igreja para dedicar sua vida ao cuidado dos miseráveis.  ",Biografia Drama
FILME,Isis Tomorrow: The Lost Souls Of Mosul,"O documentário mostra a Guerra no Iraque sob o olhar dos filhos de homens-bomba, educados para matar seus vizinhos, que hoje carregam o fardo de fazer o país renascer das cinzas.",Documentário
FILME,Isolados,"O psiquiatra Lauro e sua namorada, a escritora Renata, estão com o relacionamento abalado. Eles decidem alugar uma casa na região serrana para relaxar. Apesar de ter ouvido histórias violentas sobre o local, Lauro omite os fatos dela, e eles partem mesmo assim para o casarão sombrio e isolado.  ",Suspense
FILME,Isto É Pelé,"Narrado por Sérgio Chapelin, o filme remonta a trajetória do maior jogador de todos os tempos, ao longo de 17 anos dedicados ao futebol. A obra detalha suas principais conquistas com gols importantes.",Documentário Longa-Metragem
FILME,It's Beginning To Look Like Christmas,"Quando um concurso da Nova Inglaterra procura a cidade com o maior espírito natalino, os prefeitos de East e West Riverton fazem de tudo para colocar suas cidades no topo da lista.",Romance
FILME,It's Not Yet Dark,"Narrada por Colin Farrell, esta é a história de Simon Fitzmaurice, cineasta que, diagnosticado com a Doença do Neurônio Motor, dirige o próprio filme apesar dos obstáculos.",Documentário
FILME,It's On,"Os boardriders locais nos contam como eles organizam suas vidas de acordo com as ondas, os tubos e as quedas. Além de mostrar imagens registradas na ilha. Esteja pronto, “It´s ON""!",Documentário
FILME,Iyengar,"Vindo de uma das castas mais baixas da Índia, Iyengar se desenvolveu sozinho e inventou uma das práticas mais poderosas, hoje praticada por milhares de pessoas no mundo todo.",Documentário
FILME,J. Edgar,"A história real de John Edgar Hoover, que participou da criação do FBI e comandou a agência por quase 50 anos, mas guardava segredos pessoais que poderiam comprometer sua carreira.",Drama
FILME,Jaci,"O documentário revela os bastidores da construção de Jirau, uma das maiores usinas hidrelétricas do Brasil na pequena vila de Jaci Paraná, em Rondônia.",Documentário
FILME,Jack Reacher,Um veterano militar ajuda em um caso envolvendo um atirador que abriu fogo matando cinco pessoas aleatórias.,Ação Drama
FILME,Jackie Kennedy: Fighting For Civil Rights,"Este doc conta como Jackie Kennedy impôs a presença de negros como convidados em grandes eventos na Casa Branca, se posicionando contra a segregação racial da época.",Documentário
FILME,Jamie Anderson's Unconditional,"Jamie Anderson é a snowboarder com mais medalhas olímpicas e títulos de X-Games da História. O Documentário acompanha  a atleta na busca por pistas ainda mais desafiadoras na companhia de parceiros escolhidos a dedo. Com locações no Japão, no Alasca, na Colúmbia Britânica e na Califórnia.",Esporte
FILME,Janela Da Alma,"Pessoas com problemas de visão falam sobre como veem a si mesmos, os outros e o mundo. O escritor José Saramago, o músico Hermeto Paschoal e o cineasta Win Wenders estão entre os entrevistados.",Documentário Drama
FILME,Jason Bourne,"Vivendo escondido e como lutador de rua, Jason Bourne é encontrado por Nicky, que hackeou dados sigilosos e oferece mais informações sobre seu passado. Após relutar, ele decide voltar aos EUA para continuar a investigação, o que vai contra os interesses da CIA.",Ação
FILME,Jean Charles,"Jean Charles é um eletricista mineiro que vive em Londres, onde tem uma extensa rede de conhecidos. Alheio aos atentados que ocorriam, ele acabou sendo confundido com um terrorista no metrô.",Drama
FILME,Jennifer Lopez: Dance Again,"Os bastidores da primeira turnê mundial, em 65 cidades dos cinco continentes, entre as crônicas da vida pessoal da cantora Jennifer Lopez e a rotina profissional.",Documentário
FILME,Jessabelle,"Depois de sofrer um terrível acidente, Jessie precisa retornar a morar na casa do pai. Enquanto tenta lidar com as pernas imobilizadas, ela tem que enfrentar uma presença maligna e misteriosa chamada Jessabelle, que começa a atormentá-la  ",Horror Terror
FILME,Jimmy's Hall,"Jimmy Gralton desafiou a Igreja Católica questionando sua censura à liberdade de expressão e foi perseguido. Depois de 10 anos fora, ele retorna à sua cidade e aos seus ideais.",Biografia
FILME,Jingle Around The Clock,"Ellen está determinada a conquistar a tão sonhada vaga de diretora de criação na empresa em que trabalha, mas uma paixão pode atrapalhar seus planos.  ",Comédia
FILME,Jobs,"Steve Jobs foi um dos empreendedores mais visionários da história recente. O filme conta como um garoto meio hippie com pouco foco nos estudos se tornou o poderoso presidente da Apple. Nessa trajetória, sua personalidade forte e obsessiva o fez ganhar admiradores e também muitos desafetos.  ",Drama
FILME,Jodaeiye Nader Az Simin,"Nader não quer deixar o Irã, então sua mulher o deixa. Ele contrata Razieh para tomar conta do pai idoso, e sua vida vira um inferno.",Drama
FILME,Joe's Apartment,"Quando Joe se muda de Iowa para Nova York, ele está com pouco dinheiro e precisa encontrar um apartamento barato. Ele consegue alugar um imóvel a um preço baixo, mas o que ele não sabe é que vai ter colegas dividindo o apartamento com ele. São 50000 baratas que são os companheiros de Joe, e elas vão se tornar as melhores amigas dele",Comédia
FILME,Jogo De Cena,"Atendendo a um anúncio de jornal, 23 mulheres contaram suas histórias de vida enquanto eram filmadas. Depois, atrizes consagradas interpretaram, a seu modo, essas histórias.",Documentário
FILME,John Wick,Um antigo assassino de aluguel sai da aposentadoria para rastrear os gangsters que mataram seu cachorro e roubaram tudo dele.,Ação
FILME,Journey's End,"Nas trincheiras da Primeira Guerra Mundial, um grupo de oficiais britânicos esperam um ataque por tropas alemãs. Desmoralizado pelo combate aparentemente interminável, o líder deles, o Capitão Stanhope, mostra sinais de deterioração mental.",Drama
FILME,Julie & Julia,"As histórias paralelas de Julia Child, que nos anos 60 popularizou a culinária francesa nos EUA, e Julie, uma jovem frustrada dos dias atuais que tenta cozinhar todas as receitas do primeiro livro de Julia.",Drama
FILME,Julietti: Uma Vida Nas Montanhas 1,"Neste emocionante filme, acompanhamos a tentativa de Juliana e Guilherme de estabelecer um novo recorde: a primeira ascensão de uma montanha de mais de 6 mil metros, o Acotango na Bolívia, por uma pessoa em cadeira de rodas, batizada de Juliett.",Aventura
FILME,Jumanji: Welcome To The Jungle,"Quatro estudantes encontram o jogo Jumanji no porão da escola. Eles então decidem jogar e são sugados para dentro do game, assumindo a forma dos personagens (Dwayne Johnson, Kevin Hart, Karen Gillian e Jack Black) que escolheram. Presos no mundo selvagem, o grupo precisa aprender a usar suas novas habilidades para encontrar o caminho de casa.",Aventura
FILME,Junho: O Mês Que Abalou O Brasil,"O documentário mostra as manifestações que tomaram diversas cidades do Brasil em junho de 2013. O movimento evoluiu, ganhou o país e mais de um milhão de pessoas foram às ruas.",Documentário
FILME,Jurassic World,"O parque finalmente está aberto. Enquanto o público aproveita a proximidade com os dinossauros, a equipe chefiada pela cientista Claire (Bryce Dallas Howard) passa a fazer testes genéticos. Quando este novo animal ganha inteligência, todos no parque entram em grande perigo. Cabe a Owen (Chris Pratt) entrar em uma grande aventura para salvar a cientista e seus sobrinhos, além de salvar a própria pele.",Aventura
FILME,Jurassic World: The Indominus Escape,"Quando Simon Masrani destrói acidentalmente uma das principais atrações do parque, ele chama a sua empregada de confiança, Claire, para salvar a situação.",Aventura Infantil
FILME,Just A Breath Away (Aka: Dans La Brume),"EM UM FUTURO PRÓXIMO, A CIDADE DE PARIS É SITIADA POR UMA NÉVOA MISTERIOSA CAPAZ DE MATAR SEUS MORADORES. UM JOVEM CASAL PRECISA GARANTIR A SOBREVIVÊNCIA DE SUA FAMÍLIA DENTRO DO CAOS QUE SE INSTAURA NA REGIÃO. SEM ELETRICIDADE, COMIDA OU ÁGUA, FICA EVIDENTE QUE ELES NÃO RECEBERÃO NENHUM TIPO DE AJUDA E PARA SOBREVIVER SERÁ NECESSÁRIO DEIXAR O LOCAL E ENFRENTAR A TERRÍVEL FUMAÇA.",Ficção-Científica
FILME,Kaiser: The Greatest Footballer Never To Have Played Football,"Carlos Kaiser teve uma carreira de 26 anos em alguns dos clubes mais icônicos do futebol mundial, vivendo a vida de um superastro do esporte - mas nunca colocou os pés em campo.",Documentário
FILME,Keanu,"Dois amigos têm uma vida tranquila até que o gato de um deles é roubado. Para recuperar o animal, os dois se passam por traficantes, embarcando em uma louca jornada atrás do bicho.",Ação Comédia
FILME,Keepers Of The Magic,"Entenda como foram feitos os efeitos especiais dos grandes clássicos do cinema como Skygall e Beleza Americana com depoimentos dos próprios criadores, John Boorman e Sam Mendes.",Documentário
FILME,Kevyn Aucoin,"Conheça a vida, a carreira e o legado do maquiador Kevyn Aucoin através de imagens inéditas, vídeos de arquivo e entrevistas com celebridades.",Documentário
FILME,Kickboxer: Vengeance,"Quando seu irmão, Drake, morre assassinado por Tong Po, Kurt Sloan decide dominar as artes marciais para vingar seu irmão.",Ação
FILME,Kidnapping Mr. Heineken,"Um dos homens mais ricos da Europa vive de forma pacata em Amsterdã. Na mesma cidade, amigos que vivem de pequenos golpes decidem arriscar tudo em um plano aparentemente perfeito.",Drama
FILME,Kill A Dragon,"Em uma ilha chinesa controlada pela máfia, a população, já desgastada pelas atrocidades cometidas, resolve contratar um mercenário para solucionar os problemas com os mafiosos. Ele junta uma equipe de lutadores de caratê a fim de combater os criminosos e retomar a paz do lugar.",Ação
FILME,Kill Your Darlings,"Em 1944, o jovem Allen Ginsberg segue rumo à universidade, mas logo descobre que não concorda com os métodos de ensino do curso. Até que conhece um jovem que o apresenta ao mundo da contracultura.  ",Drama
FILME,Kirikou Et Les Hommes Et Les Femmes ,"O pequeno herói Kiriku é chamado para salvar sua aldeia de perigos sobrenaturais e humanos, o que ele faz com muita astúcia, coragem, inteligência e humor.",Aventura
FILME,Kiss Live At Hellfest 2013 Highlights,Show da banda KISS no palco do HELLFEST 2013.,Música
FILME,Kissed By God,"O transtorno bipolar e o vício em remédios na vida do surfista tricampeão mundial Andy Irons, que lutou até a morte contra demônios que afligem milhões de pessoas.",Documentário
FILME,Knife Fight,O governador Larry Becker precisa da ajuda do famoso gestor de crises Paul Turner após ter um caso revelado e sofrer ameaças.     ,Drama
FILME,Kollektivet,"Uma história sobre o conflito entre desejos pessoais, solidariedade e tolerância em uma comunidade dinamarquesa nos anos 70.",Drama
FILME,"Kongelig Affære, En","Caroline, rainha da Dinamarca, é casada com o insano rei Christian VII. Ao se aproximar do médico de Christian, o intelectual Struensee, eles iniciam um romance. Compartilhando das ideologias do Iluminismo, eles usam a influência que possuem sobre o rei e mudam os rumos do país. Indicado ao Oscar de Melhor Filme Estrangeiro.",Drama
FILME,Kraftidioten,"O condecorado Nils não aceita a versão oficial sobre a morte do filho. Para descobrir a verdade, ele inicia uma guerra contra mafiosos sérvios e noruegueses.",Ação
